"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.512174965E0,-4.165043831E0,-4.859674454E0,2.772165298E0
3.522174965E0,-4.750230789E0,-5.144411087E0,2.611678839E0
3.532174965E0,-5.271513462E0,-5.367554188E0,2.347965479E0
3.542175098E0,-5.680508614E0,-5.441307068E0,1.995773435E0
3.552175098E0,-5.986905098E0,-5.450383663E0,1.669241309E0
3.562175098E0,-6.125101089E0,-5.342451096E0,1.383833289E0
3.572175564E0,-6.194257736E0,-5.231431007E0,1.157190323E0
3.582175597E0,-6.213811874E0,-5.120842934E0,9.729700685E-1
3.592175597E0,-6.229534149E0,-5.093224525E0,8.220447302E-1
3.602175597E0,-6.273706436E0,-5.198670387E0,6.681868434E-1
3.612175597E0,-6.352555275E0,-5.381044388E0,4.996855855E-1
3.622176097E0,-6.441102982E0,-5.665734291E0,3.115577698E-1
3.632176063E0,-6.531647682E0,-6.019099236E0,1.054413170E-1
3.642176063E0,-6.607302666E0,-6.412524700E0,-1.145639494E-1
3.652176129E0,-6.673105717E0,-6.792222500E0,-3.329424858E-1
3.662176162E0,-6.705674648E0,-7.115556240E0,-5.617378354E-1
3.672176162E0,-6.720097065E0,-7.343330383E0,-7.705489397E-1
3.682176162E0,-6.702764034E0,-7.481110096E0,-9.482166767E-1
3.692176162E0,-6.660533905E0,-7.585412979E0,-1.086346149E0
3.702176162E0,-6.515454292E0,-7.787245750E0,-1.209679842E0
3.712176162E0,-6.298353195E0,-8.097122192E0,-1.367396593E0
3.722176062E0,-6.293524742E0,-8.074969292E0,-1.420059204E0
3.732176062E0,-5.767437458E0,-8.981405258E0,-1.974468708E0
3.742176062E0,-5.743589878E0,-9.253215790E0,-2.452565670E0
3.752176062E0,-5.851289272E0,-9.399059296E0,-2.981072187E0
3.762176028E0,-6.035674095E0,-9.460274696E0,-3.454088211E0
3.772176028E0,-6.160925865E0,-9.478290558E0,-3.783610344E0
3.782176028E0,-6.097418785E0,-9.495455742E0,-3.761517525E0
3.792176028E0,-6.032979012E0,-9.284622192E0,-3.931391478E0
3.802176028E0,-5.571831226E0,-9.695711136E0,-3.035009384E0
3.812176028E0,-5.217964649E0,-9.918403625E0,-2.549595118E0
3.822176028E0,-4.758473873E0,-1.029091263E1,-2.007351160E0
3.832176061E0,-4.268738747E0,-1.070068169E1,-1.512469769E0
3.842175927E0,-3.795636654E0,-1.104316807E1,-9.860230088E-1
3.852175927E0,-3.310268402E0,-1.118299294E1,-4.573018551E-1
3.862175927E0,-2.546201706E0,-1.106524754E1,1.219224930E-2
3.872175427E0,-1.601527691E0,-1.077903557E1,3.815772533E-1
3.882175393E0,-4.961366653E-1,-1.025581932E1,6.390941143E-1
3.892175393E0,5.096578598E-1,-9.530849457E0,8.018758297E-1
3.902175893E0,1.331652164E0,-8.573074341E0,8.244369030E-1
3.912175893E0,2.002380371E0,-7.652724743E0,7.424021959E-1
3.922175559E0,2.558890820E0,-6.796876431E0,5.334949493E-1
3.932175559E0,2.940016747E0,-5.821238041E0,2.916095257E-1
3.942175559E0,3.104774475E0,-4.665606499E0,6.082880497E-2
3.952175325E0,3.221694469E0,-3.616244316E0,-1.463069916E-1
3.962175291E0,3.330288887E0,-2.621871948E0,-3.034267426E-1
3.972174457E0,3.507856369E0,-1.693118095E0,-4.054661393E-1
3.982174457E0,3.720149040E0,-8.334093094E-1,-4.340692163E-1
