"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.800748875E0,-6.932060719E-1,-2.638477273E-2,-3.170268610E-2
2.810701875E0,-6.381863356E-1,3.011702597E-1,1.880822480E-1
2.820655875E0,-7.091311216E-1,6.690300107E-1,4.274975061E-1
2.830609875E0,-9.107394218E-1,8.707934022E-1,6.608006954E-1
2.840562875E0,-1.184501886E0,1.047102571E0,7.773643136E-1
2.850516875E0,-1.467410207E0,1.230764151E0,7.937191725E-1
2.860470875E0,-1.666743279E0,1.434309602E0,7.782478333E-1
2.870424875E0,-1.705011368E0,1.612812996E0,7.719433308E-1
2.880377875E0,-1.579574585E0,1.691267848E0,7.931082249E-1
2.890331875E0,-1.314590335E0,1.562788248E0,8.668288589E-1
2.900285875E0,-9.373924136E-1,1.241743088E0,9.932523370E-1
2.910239875E0,-5.135208368E-1,8.523039818E-1,1.115442991E0
2.920192875E0,-2.539094985E-1,3.729113340E-1,1.226963878E0
2.930146875E0,-2.809404731E-1,-7.815633714E-2,1.324057579E0
2.940100875E0,-5.825693011E-1,-4.015163183E-1,1.340163589E0
2.950053875E0,-9.802438617E-1,-5.438062549E-1,1.219653606E0
2.960007875E0,-1.217316389E0,-6.221026778E-1,1.054661989E0
2.969961875E0,-1.208612561E0,-7.460630536E-1,9.055963755E-1
2.979915875E0,-9.319806695E-1,-9.360079765E-1,8.648728728E-1
2.989868875E0,-4.206949770E-1,-1.107445359E0,9.508754611E-1
2.999822875E0,2.123378664E-1,-1.213960052E0,1.141721368E0
3.009776875E0,8.095045686E-1,-1.265850306E0,1.389498472E0
3.019730875E0,1.246040344E0,-1.303056002E0,1.637305617E0
3.029683875E0,1.493927360E0,-1.334266424E0,1.800643086E0
3.039637875E0,1.572606802E0,-1.311453223E0,1.835858822E0
3.049591875E0,1.501011252E0,-1.207901001E0,1.765929580E0
3.059544875E0,1.325059056E0,-9.574429989E-1,1.612238050E0
3.069498875E0,1.120584249E0,-5.857964754E-1,1.401985884E0
3.079452875E0,9.939585328E-1,-1.273887008E-1,1.165327787E0
3.089406875E0,9.605032206E-1,2.695915699E-1,9.451181293E-1
3.099359875E0,1.000946522E0,5.989716053E-1,7.976737618E-1
3.109313875E0,1.094996572E0,8.250294328E-1,7.400200367E-1
3.119267875E0,1.211865067E0,9.305465221E-1,7.473354340E-1
3.129221875E0,1.342861414E0,9.264013171E-1,7.713057995E-1
3.139174875E0,1.456124067E0,8.490349054E-1,7.823669314E-1
3.149128875E0,1.524071097E0,7.302645445E-1,7.644959688E-1
3.159082875E0,1.509869337E0,6.192682385E-1,6.909713745E-1
3.169035875E0,1.448354840E0,6.014637947E-1,6.007798910E-1
3.178989875E0,1.379995227E0,4.578110576E-1,5.338203311E-1
3.188943875E0,1.348497629E0,3.424122632E-1,4.854498804E-1
3.198897875E0,1.318913817E0,2.586065829E-1,4.244866669E-1
3.208850875E0,1.330652475E0,1.859547198E-1,3.816686273E-1
3.218804875E0,1.378600240E0,8.029992878E-2,3.460909128E-1
3.228758875E0,1.444190264E0,-1.665690541E-2,3.063571751E-1
3.238712875E0,1.567334056E0,-2.928576665E-3,2.633063793E-1
3.248665875E0,1.668590307E0,1.091902852E-1,1.815270782E-1
3.258619875E0,1.667822838E0,3.096357584E-1,9.306458384E-2
3.268573875E0,1.536336422E0,5.399070978E-1,4.011507332E-2
3.278526875E0,1.249981880E0,7.310589552E-1,1.751948334E-2
3.288480875E0,8.230802417E-1,8.242036700E-1,4.908708110E-2
3.298434875E0,2.989647686E-1,7.436225414E-1,9.933028370E-2
3.308388875E0,-2.090897858E-1,5.193365812E-1,1.364993751E-1
3.318341875E0,-5.403302908E-1,2.277638912E-1,1.123130769E-1
3.328295875E0,-6.233277917E-1,-1.188312322E-1,2.157965861E-2
3.338249875E0,-5.346873999E-1,-4.735807776E-1,-1.239991114E-1
3.348202875E0,-3.548861444E-1,-7.015591264E-1,-2.635836303E-1
3.358157333E0,-2.220817655E-1,-7.785516381E-1,-3.488867879E-1
3.368111333E0,-2.770321369E-1,-8.092153072E-1,-3.552645743E-1
3.378065333E0,-5.365241766E-1,-8.532639742E-1,-3.071478903E-1
3.388018333E0,-9.137541652E-1,-8.841474652E-1,-2.624161541E-1
3.397972333E0,-1.278086662E0,-8.804209232E-1,-2.186758667E-1
3.407926333E0,-1.536913991E0,-9.881168604E-1,-1.962030083E-1
3.417880333E0,-1.601810932E0,-1.172899485E0,-2.608293891E-1
3.427833333E0,-1.454561710E0,-1.325280190E0,-3.987121880E-1
3.437787333E0,-1.167682052E0,-1.371332884E0,-5.832961202E-1
3.447741333E0,-8.980685472E-1,-1.307369471E0,-7.450901270E-1
3.457694333E0,-7.333711982E-1,-1.089471221E0,-8.137840033E-1
3.467648333E0,-7.139690518E-1,-7.268347740E-1,-7.867225409E-1
3.477602333E0,-7.930292487E-1,-2.976759672E-1,-7.315325141E-1
3.487556333E0,-8.648872972E-1,1.324646622E-1,-6.727616191E-1
3.497509333E0,-8.819067478E-1,4.098488390E-1,-6.070424914E-1
3.507463333E0,-8.270562887E-1,4.476776123E-1,-5.292694569E-1
3.517417333E0,-6.899183989E-1,2.558607757E-1,-4.561603665E-1
3.527371333E0,-4.397472441E-1,-9.233815223E-2,-4.143419564E-1
3.537324333E0,-6.143322960E-2,-4.330438077E-1,-4.393027127E-1
3.547278333E0,3.570156991E-1,-6.680057049E-1,-5.222197175E-1
3.557232333E0,6.837597489E-1,-7.410207987E-1,-6.218211055E-1
3.567185333E0,8.345186710E-1,-6.337247491E-1,-7.056719065E-1
3.577139333E0,8.032220006E-1,-3.567461669E-1,-7.636712790E-1
3.587093333E0,6.624947190E-1,7.116525620E-2,-7.933593392E-1
3.597047333E0,4.995577633E-1,5.504362583E-1,-8.155237436E-1
3.607000333E0,3.833560646E-1,9.290273786E-1,-8.498886824E-1
3.616954333E0,3.296411633E-1,1.158252120E0,-8.983255029E-1
3.626908333E0,3.129726052E-1,1.211778045E0,-9.310935736E-1
3.636862333E0,3.229826093E-1,1.103335261E0,-9.161476493E-1
3.646815333E0,3.412389159E-1,8.828155994E-1,-8.554781079E-1
3.656769333E0,3.968949914E-1,5.649017692E-1,-7.686598897E-1
3.666723333E0,5.842025876E-1,2.505867481E-1,-7.115545273E-1
3.676676333E0,8.707794547E-1,8.662521839E-2,-6.761727929E-1
3.686630333E0,1.118745327E0,4.037120193E-2,-6.418946981E-1
3.696584333E0,1.213163733E0,7.472465187E-2,-5.963152051E-1
3.706538333E0,1.135107756E0,1.543929279E-1,-5.784438848E-1
3.716491333E0,9.534769654E-1,2.199663520E-1,-5.844072700E-1
3.726445333E0,7.542244792E-1,2.190410644E-1,-6.312758923E-1
3.736399333E0,5.823760629E-1,2.129469514E-1,-6.858427525E-1
3.746353333E0,4.353042543E-1,2.072129846E-1,-7.177747488E-1
3.756306333E0,3.165459037E-1,1.856616288E-1,-6.993992329E-1
3.766260333E0,2.850568295E-1,1.557250470E-1,-6.286269426E-1
3.776214333E0,3.272277117E-1,1.447964907E-1,-5.750808716E-1
